dst_host_srv_count,dst_host_diff_srv_rate,Malicious
247,0.01,FALSE
198,0.03,FALSE
123,0.05,FALSE
49,0.04,FALSE
115,0.31,FALSE
255,0,FALSE
174,0.02,FALSE
255,0,FALSE
134,0,FALSE
254,0.01,FALSE
91,0,FALSE
255,0,FALSE
220,0.01,FALSE
255,0,FALSE
255,0,FALSE
219,0,FALSE
224,0,FALSE
250,0,FALSE
255,0,FALSE
253,0,FALSE
255,0,FALSE
7,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
56,0.03,FALSE
38,0.05,FALSE
255,0,FALSE
255,0,FALSE
131,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
153,0.06,FALSE
152,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
153,0.03,FALSE
255,0,FALSE
255,0,FALSE
210,0,FALSE
255,0,FALSE
26,0,FALSE
39,0.12,FALSE
242,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
84,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
103,0.02,FALSE
86,0.03,FALSE
255,0,FALSE
255,0,FALSE
120,0,FALSE
255,0,FALSE
253,0,FALSE
255,0,FALSE
110,0.02,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
95,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
5,0.02,FALSE
218,0.04,FALSE
255,0,FALSE
139,0.06,FALSE
87,0,FALSE
255,0,FALSE
255,0,FALSE
231,0,FALSE
255,0,FALSE
255,0,FALSE
8,0.63,FALSE
255,0,FALSE
3,0.01,FALSE
255,0,FALSE
255,0,FALSE
55,0.05,FALSE
212,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0,FALSE
255,0,FALSE
241,0.01,FALSE
255,0,FALSE
251,0.01,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
10,0.04,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
2,0.44,FALSE
255,0,FALSE
254,0.01,FALSE
251,0.01,FALSE
255,0,FALSE
247,0.01,FALSE
255,0,FALSE
194,0,FALSE
151,0.02,FALSE
39,0,FALSE
255,0,FALSE
255,0,FALSE
253,0.01,FALSE
254,0.01,FALSE
1,0.84,FALSE
17,0.13,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
201,0.03,FALSE
200,0.03,FALSE
255,0,FALSE
255,0,FALSE
245,0.01,FALSE
1,0.6,FALSE
255,0,FALSE
92,0.02,FALSE
255,0,FALSE
4,0.04,FALSE
42,0.1,FALSE
255,0,FALSE
103,0.01,FALSE
192,0.02,FALSE
13,0.15,FALSE
75,0.08,FALSE
254,0.01,FALSE
211,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
31,0.04,FALSE
255,0,FALSE
41,0.39,FALSE
255,0,FALSE
202,0.01,FALSE
243,0.01,FALSE
255,0,FALSE
254,0.01,FALSE
254,0,FALSE
128,0,FALSE
255,0,FALSE
255,0,FALSE
64,0.01,FALSE
40,0.1,FALSE
44,0.08,FALSE
254,0.01,FALSE
214,0.01,FALSE
158,0.02,FALSE
22,0.16,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
15,0.93,FALSE
255,0,FALSE
255,0,FALSE
169,0.03,FALSE
255,0,FALSE
255,0,FALSE
19,0.19,FALSE
255,0,FALSE
6,0.07,FALSE
255,0,FALSE
181,0,FALSE
255,0,FALSE
247,0,FALSE
81,0.02,FALSE
201,0.03,FALSE
255,0,FALSE
7,0.01,FALSE
7,0,FALSE
254,0.01,FALSE
183,0.01,FALSE
111,0.04,FALSE
255,0,FALSE
255,0,FALSE
2,0.03,FALSE
7,0.08,FALSE
255,0,FALSE
172,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
154,0.09,FALSE
149,0,FALSE
87,0,FALSE
255,0,FALSE
255,0,FALSE
116,0,FALSE
255,0,FALSE
255,0,FALSE
10,0.07,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
36,0.08,FALSE
5,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
5,0.02,FALSE
3,0.04,FALSE
255,0,FALSE
251,0.01,FALSE
183,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
222,0,FALSE
24,0.08,FALSE
255,0,FALSE
11,0,FALSE
255,0,FALSE
255,0,FALSE
69,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
70,0.07,FALSE
215,0.05,FALSE
255,0,FALSE
255,0,FALSE
80,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
181,0.02,FALSE
107,0.04,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
119,0.05,FALSE
255,0,FALSE
255,0,FALSE
5,0.22,FALSE
45,0.03,FALSE
255,0,FALSE
1,0.04,FALSE
255,0,FALSE
255,0,FALSE
1,0.03,FALSE
255,0,FALSE
255,0,FALSE
20,0.27,FALSE
255,0,FALSE
9,0.09,FALSE
22,0.04,FALSE
255,0,FALSE
254,0.01,FALSE
180,0,FALSE
195,0.02,FALSE
110,0.03,FALSE
255,0,FALSE
229,0.03,FALSE
104,0.02,FALSE
255,0,FALSE
169,0.03,FALSE
255,0,FALSE
255,0,FALSE
250,0.01,FALSE
31,0.06,FALSE
255,0,FALSE
2,0.55,FALSE
1,0.63,FALSE
81,0.06,FALSE
4,0.13,FALSE
76,0.03,FALSE
255,0,FALSE
65,0.02,FALSE
239,0.01,FALSE
255,0,FALSE
1,0.62,FALSE
255,0,FALSE
2,0.08,FALSE
255,0,FALSE
123,0,FALSE
255,0,FALSE
234,0.01,FALSE
255,0,FALSE
106,0.04,FALSE
29,0.03,FALSE
255,0,FALSE
255,0,FALSE
71,0.04,FALSE
22,0,FALSE
18,0.08,FALSE
255,0,FALSE
10,0.02,FALSE
43,0.01,FALSE
85,0.04,FALSE
166,0.01,FALSE
255,0,FALSE
255,0,FALSE
240,0,FALSE
13,0.01,FALSE
255,0,FALSE
255,0,FALSE
203,0.01,FALSE
88,0.02,FALSE
255,0,FALSE
15,0.63,FALSE
255,0,FALSE
225,0,FALSE
10,0.02,FALSE
255,0,FALSE
144,0.09,FALSE
255,0,FALSE
19,0.01,FALSE
157,0.04,FALSE
255,0,FALSE
1,0.67,FALSE
21,0.03,FALSE
255,0,FALSE
254,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
47,0.02,FALSE
60,0.14,FALSE
122,0.27,FALSE
249,0.01,FALSE
255,0,FALSE
51,0.02,FALSE
255,0,FALSE
255,0,FALSE
227,0.01,FALSE
255,0,FALSE
39,0.02,FALSE
255,0,FALSE
17,0.05,FALSE
254,0.01,FALSE
255,0,FALSE
22,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
24,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.07,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
109,0.04,FALSE
3,0.01,FALSE
19,0,FALSE
41,0.09,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
172,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
248,0.01,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
156,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
237,0.02,FALSE
255,0,FALSE
139,0.02,FALSE
255,0,FALSE
23,0.05,FALSE
165,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
6,0.5,FALSE
243,0.03,FALSE
166,0.04,FALSE
23,0,FALSE
93,0.03,FALSE
110,0.02,FALSE
93,0,FALSE
187,0,FALSE
255,0,FALSE
35,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
18,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
160,0.07,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
131,0,FALSE
1,0.07,FALSE
255,0,FALSE
255,0,FALSE
65,0.02,FALSE
52,0.02,FALSE
66,0.03,FALSE
251,0,FALSE
255,0,FALSE
255,0,FALSE
241,0.01,FALSE
216,0,FALSE
9,0.06,FALSE
253,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
185,0.08,FALSE
3,0.69,FALSE
242,0.01,FALSE
255,0,FALSE
11,0.01,FALSE
255,0,FALSE
182,0.18,FALSE
4,0,FALSE
55,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
43,0.05,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
79,0.03,FALSE
2,0.07,FALSE
255,0,FALSE
9,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
248,0.01,FALSE
255,0,FALSE
216,0,FALSE
139,0.01,FALSE
255,0,FALSE
5,0.01,FALSE
255,0,FALSE
152,0,FALSE
102,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
244,0.02,FALSE
125,0.02,FALSE
2,0.15,FALSE
157,0.09,FALSE
223,0.01,FALSE
255,0,FALSE
251,0.01,FALSE
230,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
250,0,FALSE
56,0,FALSE
255,0,FALSE
1,0.66,FALSE
209,0.01,FALSE
162,0.01,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
78,0.07,FALSE
212,0,FALSE
55,0.08,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
4,0.01,FALSE
255,0,FALSE
255,0,FALSE
90,0,FALSE
153,0,FALSE
254,0.01,FALSE
255,0,FALSE
242,0.01,FALSE
1,0.29,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
246,0.01,FALSE
81,0.07,FALSE
255,0,FALSE
89,0.5,FALSE
110,0.02,FALSE
132,0.01,FALSE
255,0,FALSE
255,0,FALSE
103,0,FALSE
3,0.29,FALSE
254,0.01,FALSE
230,0.01,FALSE
136,0.25,FALSE
1,0.18,FALSE
55,0,FALSE
205,0.02,FALSE
163,0.02,FALSE
19,0.76,FALSE
255,0,FALSE
160,0.01,FALSE
255,0,FALSE
224,0.01,FALSE
155,0.03,FALSE
255,0,FALSE
255,0,FALSE
47,0.06,FALSE
4,0.01,FALSE
128,0.02,FALSE
91,0.02,FALSE
254,0.01,FALSE
255,0,FALSE
201,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
252,0,FALSE
1,0.49,FALSE
238,0.01,FALSE
13,0.01,FALSE
255,0,FALSE
254,0,FALSE
184,0.05,FALSE
255,0,FALSE
255,0,FALSE
101,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
5,0.84,FALSE
255,0,FALSE
225,0.01,FALSE
255,0,FALSE
40,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
165,0.09,FALSE
255,0,FALSE
255,0,FALSE
1,0.12,FALSE
255,0,FALSE
7,0.03,FALSE
255,0,FALSE
138,0.02,FALSE
113,0.04,FALSE
23,0.01,FALSE
255,0,FALSE
16,0.09,FALSE
255,0,FALSE
112,0.03,FALSE
2,0.65,FALSE
54,0.11,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
46,0.03,FALSE
52,0.06,FALSE
255,0,FALSE
255,0,FALSE
115,0.01,FALSE
4,0,FALSE
255,0,FALSE
137,0.05,FALSE
174,0.03,FALSE
255,0,FALSE
196,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
85,0.04,FALSE
127,0.03,FALSE
15,0.01,FALSE
255,0,FALSE
254,0.01,FALSE
250,0.01,FALSE
255,0,FALSE
138,0.02,FALSE
255,0,FALSE
188,0.08,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
57,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
23,0.01,FALSE
255,0,FALSE
94,0.08,FALSE
139,0.02,FALSE
254,0.01,FALSE
111,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
166,0.02,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
226,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
52,0.01,FALSE
255,0,FALSE
254,0.01,FALSE
19,0.04,FALSE
89,0.05,FALSE
38,0.01,FALSE
253,0.01,FALSE
28,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
3,0.5,FALSE
255,0,FALSE
253,0.01,FALSE
2,0.65,FALSE
180,0,FALSE
218,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
238,0.01,FALSE
193,0.02,FALSE
246,0.02,FALSE
207,0.01,FALSE
75,0.03,FALSE
167,0.03,FALSE
89,0.03,FALSE
253,0.01,FALSE
255,0,FALSE
234,0.01,FALSE
255,0,FALSE
254,0.01,FALSE
8,0.11,FALSE
255,0,FALSE
255,0,FALSE
2,0.01,FALSE
6,0.17,FALSE
255,0,FALSE
254,0.01,FALSE
1,0.88,FALSE
1,0.31,FALSE
252,0.01,FALSE
239,0.01,FALSE
16,0.11,FALSE
255,0,FALSE
171,0.03,FALSE
230,0.01,FALSE
255,0,FALSE
207,0.01,FALSE
2,0.6,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
229,0.01,FALSE
255,0,FALSE
255,0,FALSE
2,0.6,FALSE
255,0,FALSE
255,0,FALSE
253,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
217,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
82,0.03,FALSE
255,0,FALSE
19,0.01,FALSE
255,0,FALSE
255,0,FALSE
73,0.03,FALSE
254,0.01,FALSE
176,0.02,FALSE
10,0.25,FALSE
255,0,FALSE
110,0.04,FALSE
91,0,FALSE
6,0.29,FALSE
238,0.01,FALSE
25,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
44,0.03,FALSE
2,0.01,FALSE
254,0.01,FALSE
230,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.47,FALSE
46,0.09,FALSE
169,0.06,FALSE
107,0.02,FALSE
143,0.02,FALSE
255,0,FALSE
245,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
15,0.15,FALSE
246,0.01,FALSE
245,0.02,FALSE
177,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.02,FALSE
252,0,FALSE
255,0,FALSE
67,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
241,0.01,FALSE
255,0,FALSE
255,0,FALSE
178,0.07,FALSE
255,0,FALSE
255,0,FALSE
34,0.1,FALSE
165,0.1,FALSE
20,0.06,FALSE
255,0,FALSE
64,0.02,FALSE
255,0,FALSE
129,0.05,FALSE
254,0,FALSE
255,0,FALSE
255,0,FALSE
127,0.02,FALSE
255,0,FALSE
255,0,FALSE
250,0.01,FALSE
2,0.65,FALSE
255,0,FALSE
255,0,FALSE
172,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
69,0,FALSE
54,0.06,FALSE
30,0.2,FALSE
255,0,FALSE
255,0,FALSE
96,0.04,FALSE
12,0.04,FALSE
132,0.02,FALSE
255,0,FALSE
238,0.01,FALSE
6,0.01,FALSE
85,0,FALSE
103,0.06,FALSE
255,0,FALSE
35,0.01,FALSE
255,0,FALSE
50,0.03,FALSE
255,0,FALSE
127,0.06,FALSE
231,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
34,0.11,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
116,0,FALSE
255,0,FALSE
109,0.03,FALSE
255,0,FALSE
255,0,FALSE
30,0.03,FALSE
110,0.06,FALSE
6,0,FALSE
255,0,FALSE
129,0.03,FALSE
255,0,FALSE
255,0,FALSE
22,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
241,0.03,FALSE
138,0.04,FALSE
255,0,FALSE
255,0,FALSE
192,0.02,FALSE
255,0,FALSE
255,0,FALSE
233,0,FALSE
255,0,FALSE
230,0.01,FALSE
219,0,FALSE
255,0,FALSE
255,0,FALSE
27,0.01,FALSE
53,0.1,FALSE
255,0,FALSE
255,0,FALSE
114,0,FALSE
255,0,FALSE
167,0,FALSE
1,0,FALSE
21,0.05,FALSE
255,0,FALSE
228,0.01,FALSE
1,0.06,FALSE
10,0.06,FALSE
21,0.11,FALSE
255,0,FALSE
1,0.62,FALSE
70,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
244,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
196,0.02,FALSE
255,0,FALSE
255,0,FALSE
1,0.05,FALSE
255,0,FALSE
255,0,FALSE
6,0.2,FALSE
255,0,FALSE
255,0,FALSE
166,0.02,FALSE
255,0,FALSE
255,0,FALSE
242,0.01,FALSE
255,0,FALSE
255,0,FALSE
47,0.07,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
8,0.05,FALSE
29,0.05,FALSE
29,0.05,FALSE
119,0.06,FALSE
19,0.01,FALSE
89,0,FALSE
248,0.01,FALSE
255,0,FALSE
255,0,FALSE
45,0.43,FALSE
255,0,FALSE
247,0.01,FALSE
255,0,FALSE
203,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
26,0.06,FALSE
255,0,FALSE
62,0.02,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
32,0.49,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
10,0,FALSE
255,0,FALSE
255,0,FALSE
90,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
242,0.01,FALSE
171,0.03,FALSE
78,0.05,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
235,0.01,FALSE
255,0,FALSE
2,0.07,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
241,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
237,0.01,FALSE
237,0,FALSE
254,0.01,FALSE
255,0,FALSE
137,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
248,0.01,FALSE
1,0.05,FALSE
255,0,FALSE
104,0.02,FALSE
255,0,FALSE
64,0.02,FALSE
106,0.03,FALSE
28,0.04,FALSE
255,0,FALSE
255,0,FALSE
217,0.01,FALSE
255,0,FALSE
255,0,FALSE
179,0.01,FALSE
62,0.15,FALSE
15,0.11,FALSE
44,0.2,FALSE
255,0,FALSE
255,0,FALSE
226,0,FALSE
24,0,FALSE
235,0.01,FALSE
255,0,FALSE
254,0,FALSE
154,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
1,0.6,FALSE
200,0.02,FALSE
255,0,FALSE
162,0.33,FALSE
25,0.03,FALSE
193,0.02,FALSE
244,0.02,FALSE
255,0,FALSE
255,0,FALSE
246,0.03,FALSE
141,0.02,FALSE
1,0.11,FALSE
255,0,FALSE
255,0,FALSE
254,0,FALSE
16,0,FALSE
150,0,FALSE
215,0.01,FALSE
250,0.01,FALSE
4,0.01,FALSE
255,0,FALSE
255,0,FALSE
2,0.43,FALSE
255,0,FALSE
3,0.78,FALSE
255,0,FALSE
237,0.02,FALSE
22,0.49,FALSE
255,0,FALSE
48,0.02,FALSE
255,0,FALSE
195,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
171,0.03,FALSE
255,0,FALSE
25,0.01,FALSE
255,0,FALSE
22,0.06,FALSE
255,0,FALSE
96,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
9,0.1,FALSE
140,0.02,FALSE
2,0.13,FALSE
255,0,FALSE
18,0.02,FALSE
255,0,FALSE
192,0.04,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
105,0.15,FALSE
135,0,FALSE
255,0,FALSE
85,0,FALSE
255,0,FALSE
24,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
210,0.01,FALSE
255,0,FALSE
56,0.03,FALSE
1,0.12,FALSE
185,0.02,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
60,0.04,FALSE
37,0,FALSE
255,0,FALSE
2,0.64,FALSE
138,0.02,FALSE
255,0,FALSE
8,0.22,FALSE
255,0,FALSE
54,0.46,FALSE
255,0,FALSE
245,0.01,FALSE
255,0,FALSE
188,0.02,FALSE
107,0.1,FALSE
242,0.01,FALSE
255,0,FALSE
255,0,FALSE
26,0.13,FALSE
255,0,FALSE
150,0.06,FALSE
146,0.02,FALSE
11,0.17,FALSE
255,0,FALSE
255,0,FALSE
239,0.01,FALSE
134,0.06,FALSE
255,0,FALSE
244,0.01,FALSE
255,0,FALSE
185,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
50,0.08,FALSE
254,0.01,FALSE
253,0.01,FALSE
255,0,FALSE
26,0.01,FALSE
202,0.01,FALSE
1,0.65,FALSE
233,0.01,FALSE
2,0.01,FALSE
29,0.09,FALSE
255,0,FALSE
77,0.05,FALSE
3,0.53,FALSE
73,0.02,FALSE
255,0,FALSE
254,0.01,FALSE
231,0.02,FALSE
3,0.64,FALSE
61,0.03,FALSE
207,0,FALSE
11,0.01,FALSE
255,0,FALSE
80,0.11,FALSE
255,0,FALSE
94,0,FALSE
255,0,FALSE
255,0,FALSE
108,0.03,FALSE
111,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
34,0.06,FALSE
255,0,FALSE
1,0.05,FALSE
17,0.07,FALSE
255,0,FALSE
238,0.02,FALSE
231,0,FALSE
255,0,FALSE
255,0,FALSE
240,0.01,FALSE
112,0.03,FALSE
255,0,FALSE
1,0.1,FALSE
107,0.03,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
180,0.06,FALSE
255,0,FALSE
255,0,FALSE
47,0,FALSE
160,0.22,FALSE
36,0.06,FALSE
255,0,FALSE
2,0.2,FALSE
255,0,FALSE
253,0.01,FALSE
255,0,FALSE
255,0,FALSE
245,0,FALSE
7,0.73,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
67,0.03,FALSE
255,0,FALSE
33,0.05,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
241,0.01,FALSE
255,0,FALSE
255,0,FALSE
112,0.03,FALSE
254,0.01,FALSE
255,0,FALSE
171,0.01,FALSE
56,0.5,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
75,0.04,FALSE
255,0,FALSE
28,0.02,FALSE
255,0,FALSE
238,0,FALSE
30,0.02,FALSE
44,0.04,FALSE
254,0.01,FALSE
255,0,FALSE
255,0,FALSE
1,0.53,FALSE
27,0.11,FALSE
253,0,FALSE
255,0,FALSE
94,0,FALSE
255,0,FALSE
3,0.51,FALSE
255,0,FALSE
255,0,FALSE
101,0.03,FALSE
255,0,FALSE
31,0.03,FALSE
255,0,FALSE
248,0.01,FALSE
14,0.01,FALSE
171,0.11,FALSE
245,0.01,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
235,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
16,0.11,FALSE
255,0,FALSE
255,0,FALSE
2,0.59,FALSE
255,0,FALSE
226,0.01,FALSE
255,0,FALSE
255,0,FALSE
1,0,FALSE
252,0.01,FALSE
255,0,FALSE
80,0.02,FALSE
17,0.04,FALSE
131,0,FALSE
255,0,FALSE
202,0.02,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
124,0.02,FALSE
247,0.01,FALSE
149,0.03,FALSE
2,0.58,FALSE
2,0,FALSE
255,0,FALSE
255,0,FALSE
152,0.02,FALSE
108,0.08,FALSE
4,0.31,FALSE
251,0.01,FALSE
148,0.07,FALSE
255,0,FALSE
52,0.04,FALSE
255,0,FALSE
103,0.03,FALSE
255,0,FALSE
255,0,FALSE
251,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
110,0.01,FALSE
255,0,FALSE
255,0,FALSE
80,0,FALSE
255,0,FALSE
29,0,FALSE
170,0.06,FALSE
92,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
244,0.01,FALSE
255,0,FALSE
17,0.03,FALSE
39,0,FALSE
255,0,FALSE
133,0.05,FALSE
251,0.01,FALSE
248,0.01,FALSE
91,0,FALSE
255,0,FALSE
136,0.02,FALSE
255,0,FALSE
255,0,FALSE
160,0.14,FALSE
255,0,FALSE
28,0.07,FALSE
255,0,FALSE
6,0.29,FALSE
255,0,FALSE
255,0,FALSE
14,0.01,FALSE
235,0.02,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
71,0.06,FALSE
126,0.06,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
92,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
254,0.01,FALSE
253,0.01,FALSE
255,0,FALSE
255,0,FALSE
99,0.06,FALSE
255,0,FALSE
129,0.03,FALSE
254,0.01,FALSE
245,0.02,FALSE
2,0.55,FALSE
255,0,FALSE
255,0,FALSE
5,0.01,FALSE
54,0.02,FALSE
254,0.01,FALSE
255,0,FALSE
243,0.02,FALSE
255,0,FALSE
255,0,FALSE
149,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
66,0,FALSE
57,0.02,FALSE
63,0.03,FALSE
255,0,FALSE
226,0.01,FALSE
255,0,FALSE
174,0.01,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
255,0,FALSE
36,0.04,FALSE
26,0.08,FALSE
198,0.02,FALSE
255,0,FALSE
248,0.01,FALSE
255,0,FALSE
32,0.37,FALSE
46,0.53,FALSE
192,0.02,FALSE
128,0,FALSE
2,0.84,FALSE
255,0,FALSE
2,0.08,FALSE
